Año;Autoridad Portuaria;Operacion;Transito;Graneles líquidos;Graneles sólidos;Mercancía general convencional;Mercancía general en contenedor;Mercancía general;Pesca;Avituallamiento;Tráfico interior;TRÁFICO TOTAL;;;
1965;Santander;Embarque;Incluido tránsito;6.455;150.029;126.148;0;126.148;0;115.519;15.130;413.281;;;
1965;Sevilla;Desembarque;Incluido tránsito;677.653;792.230;354.398;0;354.398;981;0;0;1.825.262;;;
1965;Sevilla;Embarque;Incluido tránsito;106;340.228;180.577;0;180.577;0;66.748;27.756;615.415;;;
1965;Tarragona;Desembarque;Incluido tránsito;674.985;1.082.709;240.295;0;240.295;3.374;0;0;2.001.363;;;
1965;Tarragona;Embarque;Incluido tránsito;20.258;41.194;187.359;0;187.359;0;59.059;0;307.870;;;
1965;Valencia;Desembarque;Incluido tránsito;984.852;971.710;650.367;0;650.367;1.234;0;0;2.608.163;;;
1965;Valencia;Embarque;Incluido tránsito;19.222;149.778;559.266;0;559.266;0;59.535;0;787.801;;;
1965;Vigo;Desembarque;Incluido tránsito;289.127;71.441;212.483;0;212.483;88.174;0;15.994;677.219;;;
1965;Vigo;Embarque;Incluido tránsito;0;33.321;52.312;0;52.312;0;353.571;69.870;509.074;;;
1965;Vilagarcía;Desembarque;Incluido tránsito;2.153;34.618;36.803;0;36.803;2.263;0;20.964;96.801;;;
1965;Vilagarcía;Embarque;Incluido tránsito;0;634;73.725;0;73.725;0;0;59.730;134.089;;;
1966;A Coruña;Desembarque;Incluido tránsito;2.324.751;306.851;93.169;0;93.169;84.465;0;2.973;2.812.209;;;
1966;A Coruña;Embarque;Incluido tránsito;1.893.611;117.629;24.780;0;24.780;0;242.030;16;2.278.066;;;
1966;Alicante;Desembarque;Incluido tránsito;206.418;259.816;329.278;0;329.278;9.254;0;0;804.766;;;
1966;Alicante;Embarque;Incluido tránsito;0;47.640;207.274;0;207.274;0;42.452;0;297.366;;;
1966;Almería;Desembarque;Incluido tránsito;169.875;130.707;76.965;0;76.965;5.477;0;0;383.024;;;
1966;Almería;Embarque;Incluido tránsito;440;953.205;38.355;0;38.355;0;40.662;0;1.032.662;;;
1966;Avilés;Desembarque;Incluido tránsito;3.062;1.963.241;381.984;0;381.984;6.556;0;53;2.354.896;;;
1966;Avilés;Embarque;Incluido tránsito;0;765.863;657.813;0;657.813;0;42.117;0;1.465.793;;;
1966;Bahía de Algeciras;Desembarque;Incluido tránsito;161.450;2.888;112.649;0;112.649;47.097;0;0;324.084;;;
1966;Bahía de Algeciras;Embarque;Incluido tránsito;137.858;0;74.186;0;74.186;0;87.964;0;300.008;;;
1966;Bahía de Cádiz;Desembarque;Incluido tránsito;0;84.791;183.038;0;183.038;31.006;0;0;298.835;;;
1966;Bahía de Cádiz;Embarque;Incluido tránsito;0;12.286;116.700;0;116.700;0;217.664;1.639;348.289;;;
1966;Baleares;Desembarque;Incluido tránsito;303.056;340.087;460.581;0;460.581;2.499;0;0;1.106.223;;;
1966;Baleares;Embarque;Incluido tránsito;42.690;11.643;156.631;0;156.631;0;94.361;0;305.325;;;
1966;Barcelona;Desembarque;Incluido tránsito;2.393.247;1.651.480;2.036.472;0;2.036.472;6.985;0;0;6.088.184;;;
1966;Barcelona;Embarque;Incluido tránsito;8.753;441.520;428.567;0;428.567;0;212.283;0;1.091.123;;;
1966;Bilbao;Desembarque;Incluido tránsito;1.073.689;2.971.048;1.888.810;0;1.888.810;4.365;0;212.376;6.150.288;;;
1966;Bilbao;Embarque;Incluido tránsito;8.413;840.770;353.029;0;353.029;0;264.126;306.078;1.772.416;;;
1966;C.A.G.P.;Desembarque;Incluido tránsito;134.424;622.650;683.186;0;683.186;286.375;0;19.782;1.746.417;;;
1966;C.A.G.P.;Embarque;Incluido tránsito;6.539;1.773.498;728.950;0;728.950;0;265.833;5.231;2.780.051;;;
1966;Cartagena;Desembarque;Incluido tránsito;5.950.527;485.506;89.413;0;89.413;2.091;0;0;6.527.537;;;
1966;Cartagena;Embarque;Incluido tránsito;4.181.821;303.322;202.322;0;202.322;0;256.734;53.386;4.997.585;;;
1966;Castellón;Desembarque;Incluido tránsito;146.479;86.055;111.224;0;111.224;6.118;0;0;349.876;;;
1966;Castellón;Embarque;Incluido tránsito;1.574;9.788;76.080;0;76.080;0;13.688;0;101.130;;;
1966;Ceuta;Desembarque;Incluido tránsito;776.492;17.189;88.698;0;88.698;4.153;0;0;886.532;;;
1966;Ceuta;Embarque;Incluido tránsito;2.528;1.420;57.241;0;57.241;0;888.950;0;950.139;;;
1966;Ferrol;Desembarque;Incluido tránsito;49.074;42.240;118.216;0;118.216;16.739;0;26.596;252.865;;;
1966;Ferrol;Embarque;Incluido tránsito;0;116.744;46.731;0;46.731;0;42.101;0;205.576;;;
1966;Gijón;Desembarque;Incluido tránsito;357.499;881.252;156.167;0;156.167;6.091;0;0;1.401.009;;;
1966;Gijón;Embarque;Incluido tránsito;20.213;1.646.632;142.214;0;142.214;0;86.278;0;1.895.337;;;
1966;Huelva;Desembarque;Incluido tránsito;343.885;166.346;58.999;0;58.999;47.061;0;7.595;623.886;;;
1966;Huelva;Embarque;Incluido tránsito;730;1.964.477;48.817;0;48.817;0;196.168;8.452;2.218.644;;;
1966;Las Palmas;Desembarque;Incluido tránsito;2.101.982;178.839;743.102;0;743.102;116.481;0;0;3.140.404;;;
1966;Las Palmas;Embarque;Incluido tránsito;0;8.345;512.802;0;512.802;0;2.479.573;0;3.000.720;;;
1966;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;23.972;90.308;42.634;0;42.634;11.397;0;296.002;464.313;;;
1966;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;770;64.335;0;64.335;0;85.900;74;151.079;;;
1966;Melilla;Desembarque;Incluido tránsito;27.350;3.754;82.887;0;82.887;7.914;0;0;121.905;;;
1966;Melilla;Embarque;Incluido tránsito;0;895.991;72.655;0;72.655;0;19.495;0;988.141;;;
1966;Málaga;Desembarque;Incluido tránsito;2.241.377;363.610;117.414;0;117.414;16.743;0;0;2.739.144;;;
1966;Málaga;Embarque;Incluido tránsito;27.910;101.987;137.993;0;137.993;0;97.862;0;365.752;;;
1966;Pasaia;Desembarque;Incluido tránsito;573.097;497.089;876.261;0;876.261;79.154;0;0;2.025.601;;;
1966;Pasaia;Embarque;Incluido tránsito;0;347.726;175.368;0;175.368;0;170.290;0;693.384;;;
1966;Puerto de Santa María;Desembarque;Incluido tránsito;0;110.931;4.364;0;4.364;9.264;0;0;124.559;;;
1966;Puerto de Santa María;Embarque;Incluido tránsito;0;27.723;40.719;0;40.719;0;30.846;1.660;100.948;;;
1966;San Esteban de Pravia;Desembarque;Incluido tránsito;0;1.945;1.460;0;1.460;1.237;0;0;4.642;;;
1966;San Esteban de Pravia;Embarque;Incluido tránsito;0;514.283;0;0;0;0;11.044;0;525.327;;;
1966;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;6.548.253;223.762;489.530;0;489.530;19.667;0;0;7.281.212;;;
1966;Santa Cruz de Tenerife;Embarque;Incluido tránsito;4.964.842;43.340;611.285;0;611.285;0;1.234.775;0;6.854.242;;;
1966;Santander;Desembarque;Incluido tránsito;830.443;918.156;325.906;0;325.906;9.547;0;0;2.084.052;;;
1966;Santander;Embarque;Incluido tránsito;3.253;135.792;53.528;0;53.528;0;126.081;0;318.654;;;
1966;Sevilla;Desembarque;Incluido tránsito;776.058;794.594;228.873;0;228.873;1.446;0;29.756;1.830.727;;;
1966;Sevilla;Embarque;Incluido tránsito;0;329.134;269.295;0;269.295;0;65.477;0;663.906;;;
1966;Tarragona;Desembarque;Incluido tránsito;1.230.211;1.339.119;256.185;0;256.185;2.700;0;21.274;2.849.489;;;
1966;Tarragona;Embarque;Incluido tránsito;384.384;25.251;168.349;0;168.349;0;47.905;21.305;647.194;;;
1966;Valencia;Desembarque;Incluido tránsito;717.972;1.123.417;592.254;0;592.254;989;0;0;2.434.632;;;
1966;Valencia;Embarque;Incluido tránsito;720;115.485;578.468;0;578.468;0;65.474;0;760.147;;;
1966;Vigo;Desembarque;Incluido tránsito;303.542;106.124;156.655;0;156.655;77.312;0;25.612;669.245;;;
1966;Vigo;Embarque;Incluido tránsito;19.552;76.054;55.293;0;55.293;0;313.940;83.045;547.884;;;
1966;Vilagarcía;Desembarque;Incluido tránsito;3.901;29.039;22.257;0;22.257;3.379;0;70.133;128.709;;;
1966;Vilagarcía;Embarque;Incluido tránsito;997;145;55.261;0;55.261;0;0;15.100;71.503;;;
1967;A Coruña;Desembarque;Incluido tránsito;2.310.290;386.110;106.910;0;106.910;90.672;0;3.055;2.897.037;;;
1967;A Coruña;Embarque;Incluido tránsito;1.771.467;71.636;27.321;0;27.321;0;258.462;63;2.128.949;;;
1967;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Alicante;Desembarque;Incluido tránsito;305.829;196.563;316.283;0;316.283;9.596;0;0;828.271;;;
1967;Alicante;Embarque;Incluido tránsito;22.310;98.658;240.653;0;240.653;0;39.836;0;401.457;;;
1967;Alicante;Transbordo;Incluido tránsito;0;0;130;0;130;0;0;0;130;;;
1967;Almería;Desembarque;Incluido tránsito;158.653;163.027;58.220;0;58.220;5.040;0;0;384.940;;;
1967;Almería;Embarque;Incluido tránsito;1.007;1.173.546;42.409;0;42.409;0;34.314;0;1.251.276;;;
1967;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Avilés;Desembarque;Incluido tránsito;6.195;2.707.504;475.148;0;475.148;5.551;0;0;3.194.398;;;
1967;Avilés;Embarque;Incluido tránsito;0;1.073.871;876.370;0;876.370;0;52.319;0;2.002.560;;;
1967;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Bahía de Algeciras;Desembarque;Incluido tránsito;856.742;832;81.179;0;81.179;47.619;0;0;986.372;;;
1967;Bahía de Algeciras;Embarque;Incluido tránsito;392.666;0;66.183;0;66.183;0;178.052;0;636.901;;;
1967;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;3.436;0;3.436;0;0;0;3.436;;;
1967;Bahía de Cádiz;Desembarque;Incluido tránsito;0;55.841;203.489;0;203.489;34.170;0;0;293.500;;;
1967;Bahía de Cádiz;Embarque;Incluido tránsito;0;11.221;133.324;0;133.324;0;197.274;1.288;343.107;;;
1967;Bahía de Cádiz;Transbordo;Incluido tránsito;0;12.150;0;0;0;0;0;0;12.150;;;
1967;Baleares;Desembarque;Incluido tránsito;308.269;256.146;451.518;0;451.518;1.580;0;0;1.017.513;;;
1967;Baleares;Embarque;Incluido tránsito;58.214;34.228;143.349;0;143.349;0;109.621;0;345.412;;;
1967;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Barcelona;Desembarque;Incluido tránsito;2.757.467;1.484.137;1.538.372;0;1.538.372;4.872;0;0;5.784.848;;;
1967;Barcelona;Embarque;Incluido tránsito;31.082;504.826;646.106;0;646.106;0;264.774;0;1.446.788;;;
1967;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Bilbao;Desembarque;Incluido tránsito;1.011.095;2.750.858;1.553.603;0;1.553.603;3.515;0;446.305;5.765.376;;;
1967;Bilbao;Embarque;Incluido tránsito;191.212;951.299;532.601;0;532.601;0;306.691;753.716;2.735.519;;;
1967;Bilbao;Transbordo;Incluido tránsito;13.480;0;170;0;170;0;0;0;13.650;;;
1967;C.A.G.P.;Desembarque;Incluido tránsito;199.638;584.431;811.126;0;811.126;301.299;0;34.509;1.931.003;;;
1967;C.A.G.P.;Embarque;Incluido tránsito;7.154;1.677.744;620.111;0;620.111;0;257.982;2.775;2.565.766;;;
1967;C.A.G.P.;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Cartagena;Desembarque;Incluido tránsito;6.213.351;481.789;125.998;0;125.998;1.751;0;0;6.822.889;;;
1967;Cartagena;Embarque;Incluido tránsito;4.090.852;295.022;228.233;0;228.233;0;285.775;24.565;4.924.447;;;
1967;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Castellón;Desembarque;Incluido tránsito;2.300.040;143.181;65.943;0;65.943;7.022;0;0;2.516.186;;;
1967;Castellón;Embarque;Incluido tránsito;1.692.576;5.451;109.309;0;109.309;0;30.806;0;1.838.142;;;
1967;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Ceuta;Desembarque;Incluido tránsito;697.760;14.061;81.064;0;81.064;4.499;0;0;797.384;;;
1967;Ceuta;Embarque;Incluido tránsito;758;765;46.559;0;46.559;0;815.089;0;863.171;;;
1967;Ceuta;Transbordo;Incluido tránsito;0;0;4.542;0;4.542;0;0;0;4.542;;;
1967;Ferrol;Desembarque;Incluido tránsito;55.749;78.405;81.342;0;81.342;16.408;0;25.672;257.576;;;
1967;Ferrol;Embarque;Incluido tránsito;0;120.530;31.245;0;31.245;0;43.361;0;195.136;;;
1967;Ferrol;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Gijón;Desembarque;Incluido tránsito;453.936;967.373;158.128;0;158.128;5.704;0;0;1.585.141;;;
1967;Gijón;Embarque;Incluido tránsito;36.304;1.542.877;154.443;0;154.443;0;75.346;0;1.808.970;;;
1967;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Huelva;Desembarque;Incluido tránsito;1.570.441;178.152;32.509;0;32.509;47.083;0;671;1.828.856;;;
1967;Huelva;Embarque;Incluido tránsito;717.584;1.893.891;29.917;0;29.917;0;176.479;3.090;2.820.961;;;
1967;Huelva;Transbordo;Incluido tránsito;0;0;235;0;235;0;0;0;235;;;
1967;Las Palmas;Desembarque;Incluido tránsito;2.690.051;159.204;806.311;0;806.311;233.468;0;0;3.889.034;;;
1967;Las Palmas;Embarque;Incluido tránsito;0;7.220;607.698;0;607.698;0;3.342.094;0;3.957.012;;;
1967;Las Palmas;Transbordo;Incluido tránsito;136.990;0;0;0;0;0;0;0;136.990;;;
1967;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;28.488;117.426;43.800;0;43.800;11.396;0;283.822;484.932;;;
1967;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;1.973;64.778;0;64.778;0;95.929;1.517;164.197;;;
1967;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Melilla;Desembarque;Incluido tránsito;31.690;11.359;81.287;0;81.287;6.240;0;0;130.576;;;
1967;Melilla;Embarque;Incluido tránsito;0;997.767;62.091;0;62.091;0;36.120;0;1.095.978;;;
1967;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Málaga;Desembarque;Incluido tránsito;2.536.113;333.945;101.063;0;101.063;17.601;0;0;2.988.722;;;
1967;Málaga;Embarque;Incluido tránsito;11.410;101.192;248.751;0;248.751;0;130.318;0;491.671;;;
1967;Málaga;Transbordo;Incluido tránsito;0;0;58;0;58;0;0;0;58;;;
1967;Pasaia;Desembarque;Incluido tránsito;788.312;876.923;454.272;0;454.272;89.700;0;3.259;2.212.466;;;
1967;Pasaia;Embarque;Incluido tránsito;0;513.685;147.118;0;147.118;0;155.464;3.259;819.526;;;
1967;Pasaia;Transbordo;Incluido tránsito;0;10.288;0;0;0;0;0;0;10.288;;;
1967;Puerto de Santa María;Desembarque;Incluido tránsito;0;57.558;3.884;0;3.884;9.456;0;0;70.898;;;
1967;Puerto de Santa María;Embarque;Incluido tránsito;0;26.131;37.094;0;37.094;0;30.260;1.477;94.962;;;
1967;Puerto de Santa María;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;San Esteban de Pravia;Desembarque;Incluido tránsito;0;2.284;0;0;0;794;0;0;3.078;;;
1967;San Esteban de Pravia;Embarque;Incluido tránsito;0;558.682;0;0;0;0;10.892;0;569.574;;;
1967;San Esteban de Pravia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;7.201.069;252.276;816.059;0;816.059;16.557;0;0;8.285.961;;;
1967;Santa Cruz de Tenerife;Embarque;Incluido tránsito;5.754.901;28.625;463.577;0;463.577;0;1.507.870;0;7.754.973;;;
1967;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;2.196;0;2.196;0;0;0;2.196;;;
1967;Santander;Desembarque;Incluido tránsito;1.141.440;845.797;396.131;0;396.131;7.590;0;0;2.390.958;;;
1967;Santander;Embarque;Incluido tránsito;6.733;202.653;73.468;0;73.468;0;132.561;0;415.415;;;
1967;Santander;Transbordo;Incluido tránsito;0;0;691;0;691;0;0;0;691;;;
1967;Sevilla;Desembarque;Incluido tránsito;784.700;719.203;356.315;0;356.315;2.676;0;28.599;1.891.493;;;
1967;Sevilla;Embarque;Incluido tránsito;955;274.266;294.997;0;294.997;0;57.297;0;627.515;;;
1967;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1967;Tarragona;Desembarque;Incluido tránsito;1.514.620;1.230.465;246.392;0;246.392;3.490;0;90.189;3.085.156;;;
1967;Tarragona;Embarque;Incluido tránsito;585.648;83.686;298.967;0;298.967;0;42.871;90.338;1.101.510;;;
1967;Tarragona;Transbordo;Incluido tránsito;0;0;1.504;0;1.504;0;0;0;1.504;;;
1967;Valencia;Desembarque;Incluido tránsito;791.485;1.156.913;535.790;0;535.790;918;0;0;2.485.106;;;
1967;Valencia;Embarque;Incluido tránsito;10.489;206.450;619.033;0;619.033;0;62.255;0;898.227;;;
1967;Valencia;Transbordo;Incluido tránsito;0;0;1.433;0;1.433;0;0;0;1.433;;;
1967;Vigo;Desembarque;Incluido tránsito;353.485;146.465;158.207;0;158.207;83.268;0;73.848;815.273;;;
1967;Vigo;Embarque;Incluido tránsito;25.685;56.912;55.503;0;55.503;0;300.893;115.092;554.085;;;
1967;Vigo;Transbordo;Incluido tránsito;359;0;0;0;0;0;0;0;359;;;
1967;Vilagarcía;Desembarque;Incluido tránsito;2.545;29.857;22.634;0;22.634;458;0;78.559;134.053;;;
1967;Vilagarcía;Embarque;Incluido tránsito;4.067;93;63.213;0;63.213;0;0;6.442;73.815;;;
1967;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;A Coruña;Desembarque;Incluido tránsito;2.536.269;487.508;74.165;0;74.165;105.270;0;1.353;3.204.565;;;
1968;A Coruña;Embarque;Incluido tránsito;1.952.978;67.378;19.347;0;19.347;0;320.594;9;2.360.306;;;
1968;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Alicante;Desembarque;Incluido tránsito;330.859;162.437;260.920;0;260.920;10.232;0;0;764.448;;;
1968;Alicante;Embarque;Incluido tránsito;28.035;98.612;286.676;0;286.676;0;39.056;0;452.379;;;
1968;Alicante;Transbordo;Incluido tránsito;0;0;673;0;673;0;0;0;673;;;
1968;Almería;Desembarque;Incluido tránsito;235.862;143.911;26.293;0;26.293;5.691;0;0;411.757;;;
1968;Almería;Embarque;Incluido tránsito;1.419;1.916.738;51.686;0;51.686;0;40.797;0;2.010.640;;;
1968;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Avilés;Desembarque;Incluido tránsito;14.824;3.088.404;398.977;0;398.977;9.809;0;22;3.512.036;;;
1968;Avilés;Embarque;Incluido tránsito;1.150;1.038.559;1.037.983;0;1.037.983;0;72.995;22;2.150.709;;;
1968;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Bahía de Algeciras;Desembarque;Incluido tránsito;3.511.667;1.330;72.678;0;72.678;41.785;0;4.484;3.631.944;;;
1968;Bahía de Algeciras;Embarque;Incluido tránsito;3.087.753;0;72.009;0;72.009;0;76.998;0;3.236.760;;;
1968;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Bahía de Cádiz;Desembarque;Incluido tránsito;0;60.202;189.989;0;189.989;31.642;0;0;281.833;;;
1968;Bahía de Cádiz;Embarque;Incluido tránsito;0;27.350;129.264;0;129.264;0;198.858;706;356.178;;;
1968;Bahía de Cádiz;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Baleares;Desembarque;Incluido tránsito;351.280;249.968;456.324;0;456.324;1.504;0;0;1.059.076;;;
1968;Baleares;Embarque;Incluido tránsito;653;39.521;132.721;0;132.721;0;186.842;0;359.737;;;
1968;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Barcelona;Desembarque;Incluido tránsito;2.830.797;1.511.602;1.636.686;0;1.636.686;4.803;0;0;5.983.888;;;
1968;Barcelona;Embarque;Incluido tránsito;13.916;625.050;847.735;0;847.735;0;418.274;0;1.904.975;;;
1968;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Bilbao;Desembarque;Incluido tránsito;1.402.646;3.569.659;1.954.233;0;1.954.233;5.726;0;641.905;7.574.169;;;
1968;Bilbao;Embarque;Incluido tránsito;163.702;978.039;887.922;0;887.922;0;267.347;720.831;3.017.841;;;
1968;Bilbao;Transbordo;Incluido tránsito;10.042;0;6.435;0;6.435;0;0;0;16.477;;;
1968;C.A.G.P.;Desembarque;Incluido tránsito;219.676;488.345;846.712;0;846.712;291.398;0;96.538;1.942.669;;;
1968;C.A.G.P.;Embarque;Incluido tránsito;8.261;1.592.298;607.177;0;607.177;0;284.076;3.416;2.495.228;;;
1968;C.A.G.P.;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Cartagena;Desembarque;Incluido tránsito;6.846.362;371.499;62.161;0;62.161;2.221;0;0;7.282.243;;;
1968;Cartagena;Embarque;Incluido tránsito;4.370.889;271.884;186.579;0;186.579;0;272.672;32.997;5.135.021;;;
1968;Cartagena;Transbordo;Incluido tránsito;0;0;644;0;644;0;0;0;644;;;
1968;Castellón;Desembarque;Incluido tránsito;2.825.722;130.159;73.529;0;73.529;9.813;0;0;3.039.223;;;
1968;Castellón;Embarque;Incluido tránsito;2.520.726;6.679;65.260;0;65.260;0;24.682;0;2.617.347;;;
1968;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Ceuta;Desembarque;Incluido tránsito;483.866;13.024;89.317;0;89.317;3.815;0;0;590.022;;;
1968;Ceuta;Embarque;Incluido tránsito;5.005;1.998;52.278;0;52.278;0;568.321;0;627.602;;;
1968;Ceuta;Transbordo;Incluido tránsito;0;930;2.584;0;2.584;0;0;0;3.514;;;
1968;Ferrol;Desembarque;Incluido tránsito;64.006;96.209;86.805;0;86.805;17.258;0;28.304;292.582;;;
1968;Ferrol;Embarque;Incluido tránsito;0;204.404;19.295;0;19.295;0;54.787;0;278.486;;;
1968;Ferrol;Transbordo;Incluido tránsito;0;0;265;0;265;0;0;0;265;;;
1968;Gijón;Desembarque;Incluido tránsito;518.983;1.272.905;185.712;0;185.712;5.855;0;0;1.983.455;;;
1968;Gijón;Embarque;Incluido tránsito;43.887;1.636.746;152.226;0;152.226;0;78.126;0;1.910.985;;;
1968;Gijón;Transbordo;Incluido tránsito;0;2.345;0;0;0;0;0;0;2.345;;;
1968;Huelva;Desembarque;Incluido tránsito;2.145.004;226.653;17.263;0;17.263;41.102;0;14.767;2.444.789;;;
1968;Huelva;Embarque;Incluido tránsito;1.484.799;2.348.126;86.218;0;86.218;0;178.335;14.487;4.111.965;;;
1968;Huelva;Transbordo;Incluido tránsito;0;0;711;0;711;0;0;0;711;;;
1968;Las Palmas;Desembarque;Incluido tránsito;2.916.944;136.855;872.459;0;872.459;239.781;0;0;4.166.039;;;
1968;Las Palmas;Embarque;Incluido tránsito;0;7.704;650.426;0;650.426;0;3.503.945;0;4.162.075;;;
1968;Las Palmas;Transbordo;Incluido tránsito;0;0;137.535;0;137.535;0;0;0;137.535;;;
1968;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;0;143.026;20.351;0;20.351;13.303;0;285.832;462.512;;;
1968;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;5.852;100.661;0;100.661;0;95.638;9.952;212.103;;;
1968;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Melilla;Desembarque;Incluido tránsito;29.733;6.354;94.573;0;94.573;8.358;0;0;139.018;;;
1968;Melilla;Embarque;Incluido tránsito;0;738.946;73.324;0;73.324;0;33.008;0;845.278;;;
1968;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Málaga;Desembarque;Incluido tránsito;2.947.691;183.373;105.784;0;105.784;16.151;0;0;3.252.999;;;
1968;Málaga;Embarque;Incluido tránsito;11.797;144.597;245.701;0;245.701;0;128.742;0;530.837;;;
1968;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Pasaia;Desembarque;Incluido tránsito;829.098;828.907;874.599;0;874.599;106.523;0;561;2.639.688;;;
1968;Pasaia;Embarque;Incluido tránsito;0;449.531;155.003;0;155.003;0;182.001;561;787.096;;;
1968;Pasaia;Transbordo;Incluido tránsito;1.214;12.880;0;0;0;0;0;0;14.094;;;
1968;Puerto de Santa María;Desembarque;Incluido tránsito;0;19.513;5.751;0;5.751;9.131;0;0;34.395;;;
1968;Puerto de Santa María;Embarque;Incluido tránsito;0;20.938;50.556;0;50.556;0;23.960;866;96.320;;;
1968;Puerto de Santa María;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;San Esteban de Pravia;Desembarque;Incluido tránsito;0;2.087;0;0;0;485;0;0;2.572;;;
1968;San Esteban de Pravia;Embarque;Incluido tránsito;0;384.045;0;0;0;0;8.128;0;392.173;;;
1968;San Esteban de Pravia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1968;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;7.692.144;194.796;719.902;0;719.902;16.100;0;0;8.622.942;;;
