iter	Passed	Remaining
1225	74048	16549
1226	74109	16489
1227	74170	16428
1228	74230	16368
1229	74291	16307
1230	74348	16246
1231	74404	16185
1232	74462	16124
1233	74516	16062
1234	74600	16007
1235	74658	15946
1236	74721	15886
1237	74780	15825
1238	74840	15765
1239	74897	15704
1240	74957	15643
1241	75014	15582
1242	75062	15519
1243	75118	15458
1244	75175	15397
1245	75239	15337
1246	75297	15276
1247	75358	15216
1248	75417	15155
1249	75481	15096
1250	75536	15034
1251	75616	14978
1252	75680	14918
1253	75744	14858
1254	75810	14799
1255	75883	14741
1256	75940	14680
1257	75998	14619
1258	76063	14560
1259	76127	14500
1260	76189	14440
1261	76252	14380
1262	76318	14320
1263	76379	14260
1264	76440	14200
1265	76512	14142
1266	76569	14081
1267	76625	14019
1268	76680	13958
1269	76735	13897
1270	76798	13837
1271	76864	13777
1272	76921	13716
1273	76978	13655
1274	77041	13595
1275	77103	13535
1276	77161	13474
1277	77222	13414
1278	77284	13354
1279	77341	13293
1280	77396	13231
1281	77452	13170
1282	77508	13109
1283	77578	13050
1284	77645	12991
1285	77706	12930
1286	77767	12870
1287	77830	12810
1288	77892	12750
1289	77944	12688
1290	78002	12627
1291	78072	12568
1292	78135	12508
1293	78189	12447
1294	78249	12386
1295	78308	12326
1296	78375	12266
1297	78439	12207
1298	78498	12146
1299	78571	12087
1300	78632	12027
1301	78701	11968
1302	78763	11908
1303	78821	11847
1304	78874	11785
1305	78940	11726
1306	79009	11666
1307	79065	11605
1308	79121	11544
1309	79185	11484
1310	79258	11426
1311	79321	11366
1312	79381	11305
1313	79452	11246
1314	79519	11187
1315	79600	11129
1316	79655	11068
1317	79714	11007
1318	79769	10946
1319	79828	10885
1320	79884	10824
1321	79943	10763
1322	79999	10702
1323	80055	10641
1324	80109	10580
1325	80163	10519
1326	80218	10457
1327	80280	10397
1328	80354	10339
1329	80411	10278
1330	80466	10217
1331	80526	10156
1332	80585	10095
1333	80633	10033
1334	80688	9972
1335	80742	9911
1336	80795	9850
1337	80851	9789
1338	80906	9728
1339	80964	9667
1340	81020	9606
1341	81084	9546
1342	81147	9486
1343	81197	9424
1344	81252	9363
1345	81310	9302
1346	81370	9242
1347	81426	9181
1348	81481	9120
1349	81539	9059
1350	81597	8999
1351	81657	8938
1352	81717	8878
1353	81773	8817
1354	81830	8756
1355	81888	8696
1356	81941	8634
1357	81997	8574
1358	82054	8513
1359	82109	8452
1360	82164	8391
1361	82224	8331
1362	82285	8270
1363	82340	8209
1364	82388	8148
1365	82439	8087
1366	82500	8026
1367	82561	7966
1368	82613	7905
1369	82664	7844
1370	82722	7783
1371	82776	7722
1372	82831	7661
1373	82899	7602
1374	82950	7540
1375	82999	7479
1376	83056	7419
1377	83105	7357
1378	83158	7296
1379	83205	7235
1380	83262	7174
1381	83319	7114
1382	83372	7053
1383	83423	6992
1384	83487	6932
1385	83559	6872
1386	83629	6813
1387	83685	6752
1388	83739	6691
1389	83798	6631
1390	83849	6570
1391	83906	6510
1392	83962	6449
1393	84016	6388
1394	84069	6327
1395	84123	6267
1396	84177	6206
1397	84230	6145
1398	84280	6084
1399	84331	6023
1400	84388	5963
1401	84447	5902
1402	84506	5842
1403	84565	5782
1404	84617	5721
1405	84674	5661
